timestamp,accel_x
0.0,-0.26408599970025665
0.010000833402783566,-0.05363523230076319
0.02000166680556713,0.04800904617433491
0.0300025002083507,-0.027314250231443182
0.04000333361113426,0.07914513536550714
0.05000416701391783,0.21641146304664874
0.0600050004167014,-0.08251998197863304
0.07000583381948496,0.1617918631643894
0.08000666722226853,0.34348711609483656
0.0900075006250521,-0.09797377403944
0.10000833402783565,0.0727517486773563
0.11000916743061923,0.19091442885587873
0.1200100008334028,0.20743367455210127
0.13001083423618637,0.11347721720216801
0.1400116676389699,0.11073527494917007
0.15001250104175348,0.0726453233689909
0.16001333444453705,0.26506710524639765
0.17001416784732062,0.22298818801481934
0.1800150012501042,0.3226033712804097
0.19001583465288774,0.23658831702556327
0.2000166680556713,-0.0155602820196519
0.21001750145845488,0.326113192024484
0.22001833486123845,0.5229346957536404
0.23001916826402202,0.3304861348733689
0.2400200016668056,0.5084667749718751
0.25002083506958916,0.47248856379841647
0.26002166847237274,0.47987556948795185
0.27002250187515625,0.46129010336822157
0.2800233352779398,0.18700432578138726
0.2900241686807234,0.8767604507448783
0.30002500208350696,0.9127403687414994
0.31002583548629054,0.7897173257872392
0.3200266688890741,0.6587002520756828
0.3300275022918577,0.41764831271149094
0.34002833569464125,0.6417097759552676
0.3500291690974248,0.541479366667087
0.3600300025002084,0.5389695082147783
0.37003083590299196,0.4583569977055728
0.3800316693057755,0.6147721190466702
0.39003250270855905,0.4601336705186167
0.4000333361113426,0.3696922394770587
0.4100341695141262,0.8925972941603244
0.42003500291690976,0.3419123783305897
0.43003583631969333,0.9746393461329841
0.4400366697224769,0.8879447669650511
0.4500375031252605,0.9516645477680732
0.46003833652804405,0.6007575272362635
0.4700391699308276,0.20530097619770493
0.4800400033336112,0.6963582560797226
0.4900408367363947,0.7935812459483407
0.5000416701391783,0.6074627367013614
0.5100425035419619,0.6472704285276787
0.5200433369447455,0.610119646166809
0.530044170347529,0.4007160366234879
0.5400450037503125,0.5955929234835542
0.5500458371530961,0.5323061893869588
0.5600466705558796,0.7569237408568372
0.5700475039586632,0.7479975242304805
0.5800483373614468,0.8718523851291733
0.5900491707642304,0.4701367288224748
0.6000500041670139,0.7131506305147608
0.6100508375697975,0.8758152558403193
0.6200516709725811,0.9442983747732794
0.6300525043753646,0.7349539771388138
0.6400533377781482,0.8030224478787522
0.6500541711809318,0.5043368564992572
0.6600550045837154,0.4915221687582775
0.6700558379864989,0.18008717607452776
0.6800566713892825,0.5856285304048015
0.6900575047920661,1.1114384411819176
0.7000583381948496,0.646300073254118
0.7100591715976332,0.5880145330266763
0.7200600050004168,0.3012418213287769
0.7300608384032004,0.5209393365748046
0.7400616718059839,0.6044551620213108
0.7500625052087674,0.4533829347733029
0.760063338611551,0.7765633338044
0.7700641720143345,0.7369651432602309
0.7800650054171181,0.5919505214890741
0.7900658388199017,0.6274737917360085
0.8000666722226852,0.3808191260681549
0.8100675056254688,0.4344312887695553
0.8200683390282524,0.20891983476134918
0.830069172431036,0.5303709657027308
0.8400700058338195,0.5925138389359639
0.8500708392366031,0.7328533332788533
0.8600716726393867,0.417718443866707
0.8700725060421702,0.5005254495390337
0.8800733394449538,0.7230820854190272
0.8900741728477374,0.20917990605505946
0.900075006250521,0.6226701671976179
0.9100758396533045,0.21817940973424302
0.9200766730560881,0.2607426688401955
0.9300775064588717,0.22394365029294244
0.9400783398616552,0.4882538315412168
0.9500791732644388,0.436277565862926
0.9600800066672224,0.6935732514616351
0.9700808400700058,0.3319314296666427
0.9800816734727894,0.3777938742753164
0.990082506875573,0.035762071068273976
1.0000833402783567,0.024666865168939928
1.0100841736811401,0.12229326674571608
1.0200850070839238,0.328405109783831
1.0300858404867073,0.34928381773233247
1.040086673889491,0.1583902104408008
1.0500875072922744,0.28939977627788993
1.060088340695058,0.18707112661314718
1.0700891740978415,0.06008140101043602
1.080090007500625,0.23522080166134998
1.0900908409034087,0.35335884426425
1.1000916743061921,0.7036945277900294
1.1100925077089758,-0.3532803091619066
1.1200933411117593,0.3513025789298636
1.130094174514543,0.07639252551636089
1.1400950079173264,0.04076798325912995
1.1500958413201101,0.3487339955216687
1.1600966747228936,0.3409953732688189
1.1700975081256773,0.6958333802995609
1.1800983415284607,-0.2055386864572203
1.1900991749312444,0.5698114832053367
1.2001000083340279,0.046194120889541446
1.2101008417368115,0.07620006839596605
1.220101675139595,-0.22990109635372435
1.2301025085423787,0.1506336512001507
1.2401033419451621,0.25936579221880196
1.2501041753479458,0.04734798075560137
1.2601050087507293,-0.18680842185892582
1.270105842153513,0.3032796098970473
1.2801066755562964,-0.1550753324797573
1.2901075089590799,-0.1487908941585511
1.3001083423618636,-0.017464694612041032
1.310109175764647,0.02521512706102791
1.3201100091674307,0.3951391591278657
1.3301108425702142,0.08353958323988037
1.3401116759729979,0.4057236275140983
1.3501125093757813,-0.1159737391249887
1.360113342778565,-0.1082162318564705
1.3701141761813485,-0.1000738450054594
1.3801150095841321,-0.10242776791935965
1.3901158429869156,-0.28443936075347015
1.4001166763896993,0.1812247310880703
1.4101175097924827,0.08209742434167513
1.4201183431952664,0.01408113829703897
1.4301191765980499,-0.07709288057451533
1.4401200100008336,0.19240948419636658
1.450120843403617,-0.005158894771148281
1.4601216768064007,-0.026361803398568334
1.4701225102091842,-0.03489751819855688
1.4801233436119678,0.15004270531503516
1.4901241770147513,0.10877837350138275
1.5001250104175348,0.16635810462148207
1.5101258438203184,0.08618754144023191
1.520126677223102,0.034190482877463735
1.5301275106258856,0.20396918833848765
1.540128344028669,0.0961089065209873
1.5501291774314527,-0.13390577844760967
1.5601300108342362,-0.08508029158967982
1.5701308442370199,-0.1233333239645734
1.5801316776398033,-0.059521429913865075
1.590132511042587,-0.007216462399238829
1.6001333444453705,0.19883002037993208
1.6101341778481542,0.1002976200604
1.6201350112509376,0.1835206501161495
1.6301358446537213,0.11162234230547974
1.6401366780565048,-0.17064930329228617
1.6501375114592884,-0.22334215272029545
1.660138344862072,-0.09151715381145746
1.6701391782648556,0.10188984284050312
1.680140011667639,-0.04551692252425155
1.6901408450704227,0.08292616502763253
1.7001416784732062,-0.3373266084207848
1.7101425118759896,-0.09837048840211146
1.7201433452787733,0.22653929474486387
1.7301441786815568,-0.0204090515519888
1.7401450120843405,-0.1553390383648085
1.750145845487124,0.05886571808554078
1.7601466788899076,-0.15766991373006
1.770147512292691,-0.018496377887669113
1.7801483456954748,0.11803119892383347
1.7901491790982582,0.2509482537504149
1.800150012501042,-0.1966193869085511
1.8101508459038254,0.030555881697378648
1.820151679306609,0.029130409038499977
1.8301525127093925,-0.022070542744984406
1.8401533461121762,0.24464222216472267
1.8501541795149596,-0.10664939132892387
1.8601550129177433,0.031672112296050686
1.8701558463205268,-0.3900768107143334
1.8801566797233105,0.03965394218293844
1.890157513126094,-0.18088598803011693
1.9001583465288776,0.20862870712110573
1.910159179931661,0.08954681808554732
1.9201600133344447,-0.060681034255352984
1.9301608467372282,0.36307110089242234
1.9401616801400117,-0.20943201050688398
1.9501625135427954,0.006095040953664033
1.9601633469455788,0.26251536252188457
1.9701641803483625,-0.10003435549961298
1.980165013751146,0.21837318466257133
1.9901658471539296,0.3640100899340462
2.0001666805567133,-0.15702281158178621
2.0101675139594968,-0.015298218264035157
2.0201683473622802,-0.029244169768654626
2.0301691807650637,0.3124491803022411
2.0401700141678476,-0.19383462365500448
2.050170847570631,0.1309052637314781
2.0601716809734145,-0.2815456223166414
2.070172514376198,-0.10247397316563167
2.080173347778982,-0.30337737203823284
2.0901741811817653,-0.03789740859561852
2.100175014584549,-0.3216350294328261
2.1101758479873323,-0.03520910563908913
2.120176681390116,0.01848794522828434
2.1301775147928996,-0.19347215931059464
2.140178348195683,-0.13842693960661118
2.1501791815984665,-0.20709994202555015
2.16018001500125,-0.023329548135226974
2.170180848404034,-0.014643837213472954
2.1801816818068174,0.2429390698580074
2.190182515209601,-0.025037675059885522
2.2001833486123843,-0.2581557954446635
2.210184182015168,0.028096050680455537
2.2201850154179517,-0.0452294798280341
2.230185848820735,-0.17764019606539844
2.2401866822235186,-0.07247655651265233
2.2501875156263025,-0.3082467911314136
2.260188349029086,-0.33100464457855294
2.2701891824318694,-0.39983881176891567
2.280190015834653,-0.4961154479772084
2.2901908492374368,-0.05243853958059455
2.3001916826402202,-0.2770660473710841
2.3101925160430037,-0.2578333999288506
2.320193349445787,0.02061749490287132
2.330194182848571,-0.16915950205505334
2.3401950162513545,-0.22873745312145605
2.350195849654138,-0.5109973566335495
2.3601966830569214,-0.33927641881197723
2.370197516459705,-0.3280129544744835
2.380198349862489,-0.7598442926717701
2.3901991832652723,0.054372115997630185
2.4002000166680557,-0.2045420634066324
2.410200850070839,-0.5522935259284977
2.420201683473623,-0.3060374330339671
2.4302025168764065,-0.30559878355057524
2.44020335027919,-0.6119077084313298
2.4502041836819735,-0.23072380788094932
2.4602050170847574,-0.0901251062838232
2.470205850487541,-0.6527563563483109
2.4802066838903243,-0.48127371088852244
2.4902075172931077,-0.17083288011759573
2.5002083506958916,-0.4907895129875524
2.510209184098675,-0.35533572084006804
2.5202100175014586,-0.2508679394002446
2.530210850904242,-0.5562276347898533
2.540211684307026,-0.2904305710556023
2.5502125177098094,-0.5816064317678887
2.560213351112593,-0.8842250506480717
2.5702141845153763,-0.6189018461937765
2.5802150179181598,-0.7220728224664823
2.5902158513209437,-0.37755758752944296
2.600216684723727,-0.6248106285403365
2.6102175181265106,-0.7762199590743062
2.620218351529294,-0.4860972084270271
2.630219184932078,-0.6858663963924119
2.6402200183348614,-0.6375589352367066
2.650220851737645,-0.8529736372928053
2.6602216851404283,-0.6258520793450426
2.6702225185432122,-0.7987071857621237
2.6802233519459957,-0.8672328043699901
2.690224185348779,-0.7966205083728446
2.7002250187515626,-0.6910611807813183
2.7102258521543465,-1.032474581021173
2.72022668555713,-1.082361069531999
2.7302275189599134,-0.6523269582838128
2.740228352362697,-0.5582570372794762
2.750229185765481,-0.9593055049071022
2.7602300191682643,-0.8673484323866493
2.7702308525710477,-0.6902629621611753
2.780231685973831,-0.46472043904458843
2.7902325193766147,-0.8954260474242265
2.8002333527793986,-0.8149325212109348
