Time,Acceleration
0.0,0.12634909825895468
0.01001001001001001,-0.16533721958865627
0.02002002002002002,0.8256436593145897
0.03003003003003003,0.7938590764437912
0.04004004004004004,1.0369824229172886
0.050050050050050046,1.2427985609429513
0.06006006006006006,0.7173729993327577
0.07007007007007007,1.0523072016157744
0.08008008008008008,0.8950810891934013
0.09009009009009009,0.6103743170586311
0.10010010010010009,-0.290848646575508
0.11011011011011011,-0.32345747100799765
0.12012012012012012,-0.8100378724051126
0.13013013013013014,-0.7514053643399414
0.14014014014014015,-1.135536542289447
0.15015015015015015,-1.2251458624346883
0.16016016016016016,-1.279012223486034
0.17017017017017017,-0.3912598701409497
0.18018018018018017,-0.7710297160057851
0.19019019019019018,-0.24797717887867096
0.20020020020020018,-0.02790862218270414
0.21021021021021022,0.40960567981869167
0.22022022022022023,0.48764884852327184
0.23023023023023023,1.1092142468229287
0.24024024024024024,0.7824968047291256
0.2502502502502503,0.7763390902239224
0.2602602602602603,0.7666594825961609
0.2702702702702703,0.46108555597219364
0.2802802802802803,0.46961491059095256
0.2902902902902903,0.1504690144625615
0.3003003003003003,-0.030316417067905523
0.3103103103103103,-0.5365656070051703
0.3203203203203203,-0.3783097313151389
0.3303303303303303,-0.512107124931845
0.34034034034034033,-1.2217013305413373
0.35035035035035034,-1.0694321539497216
0.36036036036036034,-0.7635039592619146
0.37037037037037035,-0.9692171259854443
0.38038038038038036,-0.8919219776558549
0.39039039039039036,-0.5029206160114051
0.40040040040040037,-0.35819804366138336
0.41041041041041043,-0.45580169843047075
0.42042042042042044,0.6695754208573096
0.43043043043043044,0.9313448656400569
0.44044044044044045,0.9009150082790895
0.45045045045045046,0.9172141750535273
0.46046046046046046,0.7043772838128327
0.47047047047047047,1.0677502862553574
0.4804804804804805,0.47806083657326776
0.4904904904904905,0.2589974904907117
0.5005005005005005,-0.0202675128756933
0.5105105105105106,-0.25158781946209824
0.5205205205205206,-0.1426736234000036
0.5305305305305306,-0.6067327239281435
0.5405405405405406,-0.6649746427373282
0.5505505505505506,-0.9177786500494641
0.5605605605605606,-1.0185828146133251
0.5705705705705706,-0.16876554232635355
0.5805805805805806,-0.1420093761979448
0.5905905905905906,-0.2792772789510153
0.6006006006006006,0.0006775861854647312
0.6106106106106106,0.3872460368178971
0.6206206206206206,0.4982279678990561
0.6306306306306306,1.002377161826549
0.6406406406406406,0.5410841173560248
0.6506506506506506,0.9210896957622181
0.6606606606606606,1.0793202397270891
0.6706706706706707,0.6586977185279423
0.6806806806806807,1.1863566600748934
0.6906906906906907,0.08301000811627668
0.7007007007007007,0.013074955498410812
0.7107107107107107,-0.613485457030855
0.7207207207207207,-0.7341029739137466
0.7307307307307307,-0.9523614386117086
0.7407407407407407,-1.8711327018874986
0.7507507507507507,-0.6664717413861916
0.7607607607607607,-1.6341566108734784
0.7707707707707707,-0.8327549221289108
0.7807807807807807,-0.5137926578486045
0.7907907907907907,-0.49323356716217204
0.8008008008008007,0.22639042312860874
0.8108108108108109,0.2000729604065322
0.8208208208208209,0.17569548067006485
0.8308308308308309,1.0259380179296458
0.8408408408408409,1.1937078524581204
0.8508508508508509,0.7898576903464318
0.8608608608608609,0.8510783014066521
0.8708708708708709,0.751241193224165
0.8808808808808809,0.2114314326065484
0.8908908908908909,0.30350797996731604
0.9009009009009009,-0.14947460718307187
0.9109109109109109,-0.7693609462989177
0.9209209209209209,0.073009480075231
0.9309309309309309,-0.9257894908207914
0.9409409409409409,-0.646706469974208
0.950950950950951,-0.9193192069372152
0.960960960960961,-0.8775018513575817
0.970970970970971,-0.5873128197590767
0.980980980980981,-0.302755094640075
0.990990990990991,-0.17973455020121223
1.001001001001001,-0.5962026032735148
1.011011011011011,0.27311300118694454
1.021021021021021,0.9741757886688054
1.031031031031031,1.4320310790145414
1.0410410410410411,1.0646554646844761
1.0510510510510511,0.5778830187119817
1.0610610610610611,1.1108692692891986
1.0710710710710711,0.5146761493572826
1.0810810810810811,0.9287879454586603
1.0910910910910911,0.47465789947116654
1.1011011011011012,0.08320666061617032
1.1111111111111112,-0.3986347531814859
1.1211211211211212,-0.7187795003839071
1.1311311311311312,-0.4175699918456727
1.1411411411411412,-1.123098220932309
1.1511511511511512,-0.4379023916360333
1.1611611611611612,-0.9916865466300411
1.1711711711711712,-0.5533234302737513
1.1811811811811812,-0.2800137737884878
1.1911911911911912,-0.15107775719770095
1.2012012012012012,-0.0007852210032568349
1.2112112112112112,0.002513144772605891
1.2212212212212212,0.5233715109954861
1.2312312312312312,1.098887192653415
1.2412412412412412,1.0881778342618467
1.2512512512512513,1.1743859558414178
1.2612612612612613,0.5436451590630677
